2,Peterborough,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Peterborough,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Peterborough,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Peterborough,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Plymouth,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Plymouth,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Plymouth,Spring Half Term Holidays,18 Feb 2019(Mon),19 Feb 2019(Tue)
3,Plymouth,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Plymouth,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Plymouth,Summer Holidays,26 Jul 2019(Fri),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Poole,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Poole,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Poole,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Poole,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Poole,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Poole,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Portsmouth,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Portsmouth,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Portsmouth,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Portsmouth,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Portsmouth,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Portsmouth,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Reading,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Reading,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Reading,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Reading,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Reading,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Reading,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Redbridge,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Redbridge,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Redbridge,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Redbridge,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Redbridge,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Redbridge,Summer Holidays,24 Jul 2019(Wed),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,Redcar-and-Cleveland,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Redcar-and-Cleveland,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Redcar-and-Cleveland,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Redcar-and-Cleveland,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Redcar-and-Cleveland,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Redcar-and-Cleveland,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Richmond-upon-Thames,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Richmond-upon-Thames,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Richmond-upon-Thames,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Richmond-upon-Thames,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Richmond-upon-Thames,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Richmond-upon-Thames,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Rochdale,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Rochdale,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Rochdale,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Rochdale,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Rochdale,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Rochdale,Summer Holidays,22 Jul 2019(Mon),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Rotherham,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Rotherham,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Rotherham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Rotherham,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Rotherham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Rotherham,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Rutland,Autumn Half Term Holidays,15 Oct 2018(Mon),26 Oct 2018(Fri)
1,Rutland,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,Rutland,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Rutland,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Rutland,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Rutland,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,Salford,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Salford,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Salford,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Salford,Spring Holidays,1 Apr 2019(Mon),12 Apr 2019(Fri)
4,Salford,Easter Holidays,19 Apr 2019(Fri),22 Apr 2019(Mon)
5,Salford,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
6,Salford,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Sandwell,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Sandwell,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Sandwell,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Sandwell,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Sandwell,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Sandwell,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Sefton,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Sefton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Sefton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Sefton,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Sefton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Sefton,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Sheffield,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Sheffield,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Sheffield,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Sheffield,Spring Holidays,1 Apr 2019(Mon),12 Apr 2019(Fri)
4,Sheffield,Easter Holidays,19 Apr 2019(Fri),22 Apr 2019(Mon)
5,Sheffield,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
6,Sheffield,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Shropshire,Autumn Half Term Holidays,26 Oct 2018(Fri),2 Nov 2018(Fri)
1,Shropshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Shropshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Shropshire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Shropshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Shropshire,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,Slough,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Slough,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Slough,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Slough,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Slough,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Slough,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Solihull,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Solihull,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Solihull,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Solihull,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Solihull,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Solihull,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Somerset,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Somerset,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Somerset,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Somerset,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Somerset,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Somerset,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Southampton,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Southampton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Southampton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Southampton,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Southampton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Southampton,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Southend-on-Sea,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Southend-on-Sea,Winter Holidays,21 Dec 2018(Fri),2 Jan 2019(Wed)
2,Southend-on-Sea,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Southend-on-Sea,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Southend-on-Sea,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Southend-on-Sea,Summer Holidays,25 Jul 2019(Thu),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,South-Gloucestershire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,South-Gloucestershire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,South-Gloucestershire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,South-Gloucestershire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,South-Gloucestershire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,South-Gloucestershire,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,South-Tyneside,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,South-Tyneside,Winter Holidays,20 Dec 2018(Thu),4 Jan 2019(Fri)
2,South-Tyneside,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,South-Tyneside,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,South-Tyneside,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,South-Tyneside,Summer Holidays,22 Jul 2019(Mon),
,Local Authority,School Holidays,Starts,Finishes
0,Southwark,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Southwark,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Southwark,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Southwark,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Southwark,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Southwark,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Staffordshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Staffordshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Staffordshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Staffordshire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Staffordshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Staffordshire,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,St-Helens,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,St-Helens,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,St-Helens,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,St-Helens,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,St-Helens,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,St-Helens,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Stockport,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Stockport,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Stockport,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Stockport,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Stockport,Summer Half Term Holidays (Primary),27 May 2019(Mon),7 Jun 2019(Fri)
5,Stockport,Summer Half Term Holidays (Secondary),27 May 2019(Mon),31 May 2019(Fri)
6,Stockport,Summer Holidays (Secondary),24 Jul 2019(Wed),30 Aug 2019(Fri)
7,Stockport,Summer Holidays (Primary),31 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Stockton-on-Tees,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Stockton-on-Tees,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Stockton-on-Tees,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Stockton-on-Tees,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Stockton-on-Tees,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Stockton-on-Tees,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Stoke-on-Trent,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Stoke-on-Trent,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Stoke-on-Trent,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Stoke-on-Trent,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Stoke-on-Trent,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Stoke-on-Trent,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Suffolk,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Suffolk,Winter Holidays,20 Dec 2018(Thu),1 Jan 2019(Tue)
2,Suffolk,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Suffolk,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Suffolk,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Suffolk,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Sunderland,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Sunderland,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Sunderland,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Sunderland,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Sunderland,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Sunderland,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,Surrey,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Surrey,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Surrey,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Surrey,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Surrey,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Surrey,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Sutton,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Sutton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Sutton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Sutton,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Sutton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Sutton,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Swindon,Autumn Half Term Holidays,25 Oct 2018(Thu),2 Nov 2018(Fri)
1,Swindon,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Swindon,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Swindon,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Swindon,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Swindon,Summer Holidays,26 Jul 2019(Fri),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Tameside,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Tameside,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Tameside,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Tameside,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Tameside,Summer Half Term Holidays (Secondary),27 May 2019(Mon),31 May 2019(Fri)
5,Tameside,Summer Half Term Holidays (Primary),27 May 2019(Mon),7 Jun 2019(Fri)
6,Tameside,Summer Holidays (Secondary),22 Jul 2019(Mon),30 Aug 2019(Fri)
7,Tameside,Summer Holidays (Primary),29 Jul 2019(Mon),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Telford-and-Wrekin,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Telford-and-Wrekin,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Telford-and-Wrekin,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Telford-and-Wrekin,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Telford-and-Wrekin,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Telford-and-Wrekin,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,Thurrock,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Thurrock,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,Thurrock,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Thurrock,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Thurrock,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Thurrock,Summer Holidays,25 Jul 2019(Thu),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,Torbay,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Torbay,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Torbay,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Torbay,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Torbay,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Torbay,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Tower-Hamlets,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Tower-Hamlets,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Tower-Hamlets,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Tower-Hamlets,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Tower-Hamlets,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Tower-Hamlets,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Trafford,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Trafford,Winter Holidays,24 Dec 2018(Mon),2 Jan 2019(Wed)
2,Trafford,Spring Half Term Holidays,11 Feb 2019(Mon),15 Feb 2019(Fri)
3,Trafford,Spring Holidays,1 Apr 2019(Mon),12 Apr 2019(Fri)
4,Trafford,Easter Holidays,19 Apr 2019(Fri),22 Apr 2019(Mon)
5,Trafford,Summer Half Term Holidays,24 May 2019(Fri),31 May 2019(Fri)
6,Trafford,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Wakefield,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Wakefield,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Wakefield,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Wakefield,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Wakefield,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Wakefield,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Walsall,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Walsall,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Walsall,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Walsall,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Walsall,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Walsall,Summer Holidays,23 Jul 2019(Tue),
,Local Authority,School Holidays,Starts,Finishes
0,Waltham-Forest,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Waltham-Forest,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Waltham-Forest,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Waltham-Forest,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Waltham-Forest,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Waltham-Forest,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Wandsworth,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Wandsworth,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,Wandsworth,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Wandsworth,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Wandsworth,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Wandsworth,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
,Local Authority,School Holidays,Starts,Finishes
0,Warrington,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,Warrington,Winter Holidays,24 Dec 2018(Mon),2 Jan 2019(Wed)
2,Warrington,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Warrington,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,Warrington,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Warrington,Summer Holidays,22 Jul 2019(Mon),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
0,Warwickshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,Warwickshire,Winter Holidays,24 Dec 2018(Mon),7 Jan 2019(Mon)
2,Warwickshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,Warwickshire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,Warwickshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,Warwickshire,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
,Local Authority,School Holidays,Starts,Finishes
0,West-Berkshire,Autumn Half Term Holidays,22 Oct 2018(Mon),29 Oct 2018(Mon)
1,West-Berkshire,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,West-Berkshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,West-Berkshire,Spring Holidays,8 Apr 2019(Mon),23 Apr 2019(Tue)
4,West-Berkshire,Summer Half Term Holidays,24 May 2019(Fri),31 May 2019(Fri)
5,West-Berkshire,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
,Local Authority,School Holidays,Starts,Finishes
